"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Zinseinnahmen",237,,251,,243,,-8,,,"-3,2",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Beteiligungseinnahmen",853,,864,,804,,-60,,,"-6,9",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Übrige Finanzeinnahmen",88,,1,,1,,0,,,"-3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Übrige Finanzeinnahmen",88,,1,,1,,0,,,"-3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Finanzeinnahmen",1 179,,1 115,,1 047,,-68,,,"-6,1",,"Übrige Finanzeinnahmen",88,,1,,1,,0,,,"-3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Übrige laufende Einnahmen",1 806,,1 772,,1 838,,66,,,"3,7",,"Entgelte",1 331,,1 326,,1 322,,-4,,,"-0,3",,"Wehrpflichtersatzabgabe",163,,165,,165,,0,,,"0,0",,,,,,,,,,,,,,
